Mode: full
Device: cuda
Batch size: 8
Channels: 18
Parameters: {'total': 290595, 'backbone': 262656, 'thunderstorm_head': 9313, 'cloudburst_head': 9313, 'flash_flood_head': 9313}
pos_weight (raw): [500.0, 18.223827362060547, 500.0]


--- Epoch 1/6 ---
  [=>------------------]   6.7% | Ep 1/6 [1241/3103] | Loss: 0.2835 | Avg: 0.2657 | Elapsed: 27m 53s | ETA: 6h 30m 39s
  [=>------------------]   6.7% | Ep 1/6 [1251/3103] | Loss: 0.1341 | Avg: 0.2653 | Elapsed: 28m 06s | ETA: 6h 30m 18s
  [=>------------------]   6.8% | Ep 1/6 [1261/3103] | Loss: 0.1633 | Avg: 0.2647 | Elapsed: 28m 19s | ETA: 6h 29m 54s
  [=>------------------]   6.8% | Ep 1/6 [1271/3103] | Loss: 0.2392 | Avg: 0.2641 | Elapsed: 28m 31s | ETA: 6h 29m 23s
  [=>------------------]   6.9% | Ep 1/6 [1281/3103] | Loss: 0.3441 | Avg: 0.2637 | Elapsed: 28m 43s | ETA: 6h 28m 42s
  [=>------------------]   6.9% | Ep 1/6 [1291/3103] | Loss: 0.1440 | Avg: 0.2630 | Elapsed: 28m 55s | ETA: 6h 28m 09s
  [=>------------------]   7.0% | Ep 1/6 [1301/3103] | Loss: 0.0919 | Avg: 0.2625 | Elapsed: 29m 07s | ETA: 6h 27m 38s
  [=>------------------]   7.0% | Ep 1/6 [1311/3103] | Loss: 0.3294 | Avg: 0.2622 | Elapsed: 29m 20s | ETA: 6h 27m 20s
  [=>------------------]   7.1% | Ep 1/6 [1321/3103] | Loss: 0.3176 | Avg: 0.2614 | Elapsed: 29m 34s | ETA: 6h 27m 13s
  [=>------------------]   7.1% | Ep 1/6 [1331/3103] | Loss: 0.1500 | Avg: 0.2605 | Elapsed: 29m 46s | ETA: 6h 26m 41s
  [=>------------------]   7.2% | Ep 1/6 [1341/3103] | Loss: 0.1696 | Avg: 0.2598 | Elapsed: 29m 59s | ETA: 6h 26m 18s
  [=>------------------]   7.3% | Ep 1/6 [1351/3103] | Loss: 0.1993 | Avg: 0.2598 | Elapsed: 30m 11s | ETA: 6h 25m 48s
  [=>------------------]   7.3% | Ep 1/6 [1361/3103] | Loss: 0.1284 | Avg: 0.2593 | Elapsed: 30m 22s | ETA: 6h 25m 07s
  [=>------------------]   7.4% | Ep 1/6 [1371/3103] | Loss: 0.2262 | Avg: 0.2589 | Elapsed: 30m 35s | ETA: 6h 24m 51s
  [=>------------------]   7.4% | Ep 1/6 [1381/3103] | Loss: 0.2028 | Avg: 0.2582 | Elapsed: 30m 48s | ETA: 6h 24m 26s
  [=>------------------]   7.5% | Ep 1/6 [1391/3103] | Loss: 0.1878 | Avg: 0.2579 | Elapsed: 31m 00s | ETA: 6h 24m 06s
  [==>-----------------]   7.5% | Ep 1/6 [1401/3103] | Loss: 0.2504 | Avg: 0.2576 | Elapsed: 31m 14s | ETA: 6h 23m 58s
  [==>-----------------]   7.6% | Ep 1/6 [1411/3103] | Loss: 0.1314 | Avg: 0.2574 | Elapsed: 31m 26s | ETA: 6h 23m 25s
  [==>-----------------]   7.6% | Ep 1/6 [1421/3103] | Loss: 0.1169 | Avg: 0.2569 | Elapsed: 31m 37s | ETA: 6h 22m 49s
  [==>-----------------]   7.7% | Ep 1/6 [1431/3103] | Loss: 0.4366 | Avg: 0.2565 | Elapsed: 31m 51s | ETA: 6h 22m 33s
  [==>-----------------]   7.7% | Ep 1/6 [1441/3103] | Loss: 0.1174 | Avg: 0.2560 | Elapsed: 32m 04s | ETA: 6h 22m 23s
  [==>-----------------]   7.8% | Ep 1/6 [1451/3103] | Loss: 0.1334 | Avg: 0.2556 | Elapsed: 32m 16s | ETA: 6h 21m 56s
  [==>-----------------]   7.8% | Ep 1/6 [1461/3103] | Loss: 0.3124 | Avg: 0.2551 | Elapsed: 32m 29s | ETA: 6h 21m 32s
  [==>-----------------]   7.9% | Ep 1/6 [1471/3103] | Loss: 0.2839 | Avg: 0.2545 | Elapsed: 32m 41s | ETA: 6h 21m 10s
  [==>-----------------]   8.0% | Ep 1/6 [1481/3103] | Loss: 0.2254 | Avg: 0.2541 | Elapsed: 32m 55s | ETA: 6h 20m 54s
  [==>-----------------]   8.0% | Ep 1/6 [1491/3103] | Loss: 0.1759 | Avg: 0.2537 | Elapsed: 33m 07s | ETA: 6h 20m 34s
  [==>-----------------]   8.1% | Ep 1/6 [1501/3103] | Loss: 0.1276 | Avg: 0.2535 | Elapsed: 33m 20s | ETA: 6h 20m 08s
  [==>-----------------]   8.1% | Ep 1/6 [1511/3103] | Loss: 0.1733 | Avg: 0.2531 | Elapsed: 33m 32s | ETA: 6h 19m 41s
  [==>-----------------]   8.2% | Ep 1/6 [1521/3103] | Loss: 0.1295 | Avg: 0.2524 | Elapsed: 33m 43s | ETA: 6h 19m 04s
  [==>-----------------]   8.2% | Ep 1/6 [1531/3103] | Loss: 0.0947 | Avg: 0.2522 | Elapsed: 33m 52s | ETA: 6h 18m 01s
  [==>-----------------]   8.3% | Ep 1/6 [1541/3103] | Loss: 0.2019 | Avg: 0.2518 | Elapsed: 34m 05s | ETA: 6h 17m 45s
  [==>-----------------]   8.3% | Ep 1/6 [1551/3103] | Loss: 0.2035 | Avg: 0.2515 | Elapsed: 34m 18s | ETA: 6h 17m 28s
  [==>-----------------]   8.4% | Ep 1/6 [1561/3103] | Loss: 0.1169 | Avg: 0.2511 | Elapsed: 34m 30s | ETA: 6h 17m 09s
  [==>-----------------]   8.4% | Ep 1/6 [1571/3103] | Loss: 0.1882 | Avg: 0.2510 | Elapsed: 34m 44s | ETA: 6h 16m 56s
  [==>-----------------]   8.5% | Ep 1/6 [1581/3103] | Loss: 0.1550 | Avg: 0.2507 | Elapsed: 34m 56s | ETA: 6h 16m 33s
  [==>-----------------]   8.5% | Ep 1/6 [1591/3103] | Loss: 0.1021 | Avg: 0.2502 | Elapsed: 35m 09s | ETA: 6h 16m 12s
  [==>-----------------]   8.6% | Ep 1/6 [1601/3103] | Loss: 0.2155 | Avg: 0.2499 | Elapsed: 35m 21s | ETA: 6h 15m 47s
  [==>-----------------]   8.7% | Ep 1/6 [1611/3103] | Loss: 0.1180 | Avg: 0.2495 | Elapsed: 35m 32s | ETA: 6h 15m 17s
  [==>-----------------]   8.7% | Ep 1/6 [1621/3103] | Loss: 0.1189 | Avg: 0.2491 | Elapsed: 35m 44s | ETA: 6h 14m 47s
  [==>-----------------]   8.8% | Ep 1/6 [1631/3103] | Loss: 0.1686 | Avg: 0.2486 | Elapsed: 35m 56s | ETA: 6h 14m 19s
